tanggal,kode,nama,jumlah,harga,area
15-09-2020,Item-31,Body Lotion Botol,20,12000,YK
23-09-2020,Item-31,Body Lotion Botol,1,12000,YK
7-09-2020,Item-31,Body Lotion Botol,17,12000,YK
11-09-2020,Item-31,Body Lotion Botol,13,12000,YK
23-09-2020,Item-31,Body Lotion Botol,15,12000,YK
24-09-2020,Item-31,Body Lotion Botol,3,12000,YK
29-09-2020,Item-31,Body Lotion Botol,20,12000,YK
15-09-2020,Item-31,Body Lotion Botol,9,12000,YK
4-09-2020,Item-31,Body Lotion Botol,9,12000,YK
1-09-2020,Item-31,Body Lotion Botol,3,12000,YK
27-09-2020,Item-31,Body Lotion Botol,7,12000,YK
12-09-2020,Item-31,Body Lotion Botol,11,12000,YK
27-09-2020,Item-31,Body Lotion Botol,6,12000,YK
13-09-2020,Item-31,Body Lotion Botol,11,12000,YK
4-09-2020,Item-31,Body Lotion Botol,14,12000,YK
26-09-2020,Item-31,Body Lotion Botol,13,12000,YK
25-09-2020,Item-31,Body Lotion Botol,8,12000,YK
17-09-2020,Item-31,Body Lotion Botol,10,12000,YK
14-09-2020,Item-31,Body Lotion Botol,2,12000,YK
7-09-2020,Item-31,Body Lotion Botol,4,12000,YK
7-09-2020,Item-31,Body Lotion Botol,13,12000,YK
9-09-2020,Item-31,Body Lotion Botol,8,12000,YK
6-09-2020,Item-31,Body Lotion Botol,11,12000,YK
21-09-2020,Item-31,Body Lotion Botol,12,12000,YK
7-09-2020,Item-31,Body Lotion Botol,2,12000,YK
10-09-2020,Item-31,Body Lotion Botol,16,12000,YK
16-09-2020,Item-31,Body Lotion Botol,3,12000,YK
13-09-2020,Item-31,Body Lotion Botol,5,12000,YK
14-09-2020,Item-31,Body Lotion Botol,14,12000,YK
18-09-2020,Item-31,Body Lotion Botol,19,12000,YK
10-09-2020,Item-31,Body Lotion Botol,1,12000,YK
6-09-2020,Item-31,Body Lotion Botol,6,12000,YK
18-09-2020,Item-31,Body Lotion Botol,7,12000,YK
13-09-2020,Item-31,Body Lotion Botol,14,12000,YK
10-09-2020,Item-31,Body Lotion Botol,4,12000,YK
6-09-2020,Item-31,Body Lotion Botol,9,12000,YK
27-09-2020,Item-31,Body Lotion Botol,7,12000,YK
2-09-2020,Item-31,Body Lotion Botol,2,12000,YK
16-09-2020,Item-31,Body Lotion Botol,19,12000,YK
24-09-2020,Item-31,Body Lotion Botol,13,12000,YK
5-09-2020,Item-31,Body Lotion Botol,2,12000,YK
12-09-2020,Item-31,Body Lotion Botol,8,12000,YK
14-09-2020,Item-31,Body Lotion Botol,7,12000,YK
8-09-2020,Item-31,Body Lotion Botol,15,12000,YK
18-09-2020,Item-31,Body Lotion Botol,2,12000,YK
30-09-2020,Item-31,Body Lotion Botol,18,12000,YK
27-09-2020,Item-31,Body Lotion Botol,19,12000,YK
12-09-2020,Item-31,Body Lotion Botol,15,12000,YK
10-09-2020,Item-31,Body Lotion Botol,8,12000,YK
26-09-2020,Item-31,Body Lotion Botol,13,12000,YK
8-09-2020,Item-31,Body Lotion Botol,19,12000,YK
1-09-2020,Item-31,Body Lotion Botol,18,12000,YK
6-09-2020,Item-31,Body Lotion Botol,16,12000,YK
14-09-2020,Item-31,Body Lotion Botol,18,12000,YK
25-09-2020,Item-31,Body Lotion Botol,3,12000,YK
14-09-2020,Item-31,Body Lotion Botol,2,12000,YK
10-09-2020,Item-31,Body Lotion Botol,5,12000,YK
6-09-2020,Item-31,Body Lotion Botol,16,12000,YK
18-09-2020,Item-31,Body Lotion Botol,1,12000,YK
7-09-2020,Item-31,Body Lotion Botol,17,12000,YK
9-09-2020,Item-31,Body Lotion Botol,17,12000,YK
30-09-2020,Item-31,Body Lotion Botol,6,12000,YK
11-09-2020,Item-31,Body Lotion Botol,3,12000,YK
21-09-2020,Item-31,Body Lotion Botol,19,12000,YK
1-09-2020,Item-31,Body Lotion Botol,18,12000,YK
23-09-2020,Item-32,Biscuit,17,10000,YK
8-09-2020,Item-32,Biscuit,14,10000,YK
15-09-2020,Item-32,Biscuit,11,10000,YK
15-09-2020,Item-32,Biscuit,1,10000,YK
11-09-2020,Item-32,Biscuit,14,10000,YK
3-09-2020,Item-32,Biscuit,7,10000,YK
3-09-2020,Item-32,Biscuit,3,10000,YK
21-09-2020,Item-32,Biscuit,10,10000,YK
7-09-2020,Item-32,Biscuit,3,10000,YK
29-09-2020,Item-32,Biscuit,17,10000,YK
26-09-2020,Item-32,Biscuit,17,10000,YK
7-09-2020,Item-32,Biscuit,7,10000,YK
2-09-2020,Item-32,Biscuit,12,10000,YK
27-09-2020,Item-32,Biscuit,18,10000,YK
9-09-2020,Item-32,Biscuit,5,10000,YK
28-09-2020,Item-32,Biscuit,17,10000,YK
29-09-2020,Item-32,Biscuit,17,10000,YK
3-09-2020,Item-32,Biscuit,18,10000,YK
7-09-2020,Item-32,Biscuit,7,10000,YK
1-09-2020,Item-32,Biscuit,10,10000,YK
29-09-2020,Item-32,Biscuit,1,10000,YK
19-09-2020,Item-32,Biscuit,11,10000,YK
6-09-2020,Item-32,Biscuit,5,10000,YK
3-09-2020,Item-32,Biscuit,8,10000,YK
13-09-2020,Item-32,Biscuit,3,10000,YK
29-09-2020,Item-32,Biscuit,6,10000,YK
3-09-2020,Item-32,Biscuit,4,10000,YK
15-09-2020,Item-32,Biscuit,2,10000,YK
8-09-2020,Item-32,Biscuit,14,10000,YK
30-09-2020,Item-32,Biscuit,17,10000,YK
21-09-2020,Item-32,Biscuit,6,10000,YK
13-09-2020,Item-32,Biscuit,7,10000,YK
13-09-2020,Item-32,Biscuit,3,10000,YK
21-09-2020,Item-32,Biscuit,18,10000,YK
15-09-2020,Item-32,Biscuit,5,10000,YK
9-09-2020,Item-32,Biscuit,18,10000,YK
23-09-2020,Item-32,Biscuit,19,10000,YK
28-09-2020,Item-32,Biscuit,19,10000,YK
10-09-2020,Item-32,Biscuit,6,10000,YK
24-09-2020,Item-32,Biscuit,17,10000,YK
24-09-2020,Item-32,Biscuit,16,10000,YK
7-09-2020,Item-32,Biscuit,5,10000,YK
14-09-2020,Item-32,Biscuit,14,10000,YK
7-09-2020,Item-32,Biscuit,17,10000,YK
10-09-2020,Item-32,Biscuit,6,10000,YK
9-09-2020,Item-32,Biscuit,14,10000,YK
9-09-2020,Item-32,Biscuit,5,10000,YK
29-09-2020,Item-32,Biscuit,17,10000,YK
3-09-2020,Item-32,Biscuit,8,10000,YK
19-09-2020,Item-32,Biscuit,12,10000,YK
28-09-2020,Item-32,Biscuit,14,10000,YK
11-09-2020,Item-32,Biscuit,9,10000,YK
20-09-2020,Item-32,Biscuit,17,10000,YK
19-09-2020,Item-32,Biscuit,9,10000,YK
18-09-2020,Item-32,Biscuit,8,10000,YK
27-09-2020,Item-32,Biscuit,18,10000,YK
16-09-2020,Item-32,Biscuit,11,10000,YK
3-09-2020,Item-32,Biscuit,2,10000,YK
27-09-2020,Item-32,Biscuit,18,10000,YK
11-09-2020,Item-32,Biscuit,11,10000,YK
17-09-2020,Item-32,Biscuit,20,10000,YK
13-09-2020,Item-32,Biscuit,3,10000,YK
16-09-2020,Item-32,Biscuit,6,10000,YK
17-09-2020,Item-32,Biscuit,4,10000,YK
1-09-2020,Item-32,Biscuit,17,10000,YK
3-09-2020,Item-32,Biscuit,10,10000,YK
4-09-2020,Item-32,Biscuit,11,10000,YK
12-09-2020,Item-32,Biscuit,13,10000,YK
30-09-2020,Item-32,Biscuit,5,10000,YK
6-09-2020,Item-32,Biscuit,13,10000,YK
24-09-2020,Item-32,Biscuit,1,10000,YK
11-09-2020,Item-32,Biscuit,19,10000,YK
10-09-2020,Item-32,Biscuit,6,10000,YK
13-09-2020,Item-32,Biscuit,20,10000,YK
25-09-2020,Item-32,Biscuit,13,10000,YK
7-09-2020,Item-32,Biscuit,5,10000,YK
25-09-2020,Item-32,Biscuit,2,10000,YK
6-09-2020,Item-32,Biscuit,14,10000,YK
23-09-2020,Item-32,Biscuit,8,10000,YK
25-09-2020,Item-32,Biscuit,2,10000,YK
18-09-2020,Item-32,Biscuit,2,10000,YK
13-09-2020,Item-32,Biscuit,11,10000,YK
19-09-2020,Item-32,Biscuit,14,10000,YK
18-09-2020,Item-32,Biscuit,18,10000,YK
29-09-2020,Item-32,Biscuit,17,10000,YK
28-09-2020,Item-32,Biscuit,16,10000,YK
4-09-2020,Item-32,Biscuit,19,10000,YK
29-09-2020,Item-32,Biscuit,14,10000,YK
22-09-2020,Item-32,Biscuit,12,10000,YK
28-09-2020,Item-32,Biscuit,4,10000,YK
25-09-2020,Item-32,Biscuit,17,10000,YK
3-09-2020,Item-32,Biscuit,11,10000,YK
6-09-2020,Item-32,Biscuit,3,10000,YK
15-09-2020,Item-32,Biscuit,4,10000,YK
17-09-2020,Item-32,Biscuit,14,10000,YK
23-09-2020,Item-32,Biscuit,2,10000,YK
16-09-2020,Item-32,Biscuit,6,10000,YK
7-09-2020,Item-32,Biscuit,11,10000,YK
28-09-2020,Item-32,Biscuit,16,10000,YK
24-09-2020,Item-32,Biscuit,20,10000,YK
21-09-2020,Item-32,Biscuit,7,10000,YK
4-09-2020,Item-32,Biscuit,11,10000,YK
11-09-2020,Item-32,Biscuit,19,10000,YK
4-09-2020,Item-33,Es Cream,12,5000,YK
6-09-2020,Item-33,Es Cream,2,5000,YK
18-09-2020,Item-33,Es Cream,9,5000,YK
26-09-2020,Item-33,Es Cream,18,5000,YK
8-09-2020,Item-33,Es Cream,12,5000,YK
24-09-2020,Item-33,Es Cream,16,5000,YK
1-09-2020,Item-33,Es Cream,18,5000,YK
3-09-2020,Item-33,Es Cream,11,5000,YK
6-09-2020,Item-33,Es Cream,2,5000,YK
6-09-2020,Item-33,Es Cream,11,5000,YK
1-09-2020,Item-33,Es Cream,20,5000,YK
7-09-2020,Item-33,Es Cream,6,5000,YK
12-09-2020,Item-33,Es Cream,2,5000,YK
14-09-2020,Item-33,Es Cream,12,5000,YK
5-09-2020,Item-33,Es Cream,9,5000,YK
2-09-2020,Item-33,Es Cream,14,5000,YK
30-09-2020,Item-33,Es Cream,2,5000,YK
28-09-2020,Item-33,Es Cream,6,5000,YK
11-09-2020,Item-33,Es Cream,12,5000,YK
15-09-2020,Item-33,Es Cream,8,5000,YK
1-09-2020,Item-33,Es Cream,15,5000,YK
19-09-2020,Item-33,Es Cream,2,5000,YK
23-09-2020,Item-33,Es Cream,18,5000,YK
28-09-2020,Item-33,Es Cream,19,5000,YK
24-09-2020,Item-33,Es Cream,9,5000,YK
12-09-2020,Item-33,Es Cream,12,5000,YK
7-09-2020,Item-33,Es Cream,12,5000,YK
12-09-2020,Item-33,Es Cream,12,5000,YK
11-09-2020,Item-33,Es Cream,19,5000,YK
26-09-2020,Item-33,Es Cream,6,5000,YK
14-09-2020,Item-33,Es Cream,11,5000,YK
3-09-2020,Item-33,Es Cream,8,5000,YK
18-09-2020,Item-33,Es Cream,2,5000,YK
7-09-2020,Item-33,Es Cream,8,5000,YK
25-09-2020,Item-33,Es Cream,19,5000,YK
10-09-2020,Item-33,Es Cream,6,5000,YK
8-09-2020,Item-33,Es Cream,2,5000,YK
3-09-2020,Item-33,Es Cream,1,5000,YK
30-09-2020,Item-33,Es Cream,7,5000,YK
3-09-2020,Item-33,Es Cream,17,5000,YK
15-09-2020,Item-33,Es Cream,6,5000,YK
23-09-2020,Item-33,Es Cream,12,5000,YK
2-09-2020,Item-33,Es Cream,10,5000,YK
26-09-2020,Item-33,Es Cream,5,5000,YK
4-09-2020,Item-33,Es Cream,5,5000,YK
19-09-2020,Item-33,Es Cream,8,5000,YK
5-09-2020,Item-33,Es Cream,5,5000,YK
6-09-2020,Item-33,Es Cream,10,5000,YK
12-09-2020,Item-33,Es Cream,11,5000,YK
5-09-2020,Item-33,Es Cream,18,5000,YK
23-09-2020,Item-33,Es Cream,16,5000,YK
28-09-2020,Item-33,Es Cream,6,5000,YK
9-09-2020,Item-33,Es Cream,15,5000,YK
16-09-2020,Item-33,Es Cream,3,5000,YK
9-09-2020,Item-33,Es Cream,17,5000,YK
20-09-2020,Item-33,Es Cream,12,5000,YK
30-09-2020,Item-33,Es Cream,8,5000,YK
10-09-2020,Item-33,Es Cream,13,5000,YK
21-09-2020,Item-33,Es Cream,18,5000,YK
4-09-2020,Item-33,Es Cream,17,5000,YK
11-09-2020,Item-33,Es Cream,6,5000,YK
14-09-2020,Item-33,Es Cream,2,5000,YK
3-09-2020,Item-33,Es Cream,15,5000,YK
19-09-2020,Item-33,Es Cream,12,5000,YK
4-09-2020,Item-33,Es Cream,1,5000,YK
22-09-2020,Item-33,Es Cream,14,5000,YK
21-09-2020,Item-33,Es Cream,12,5000,YK
9-09-2020,Item-33,Es Cream,19,5000,YK
23-09-2020,Item-33,Es Cream,12,5000,YK
26-09-2020,Item-33,Es Cream,8,5000,YK
28-09-2020,Item-33,Es Cream,13,5000,YK
27-09-2020,Item-33,Es Cream,20,5000,YK
5-09-2020,Item-33,Es Cream,9,5000,YK
18-09-2020,Item-33,Es Cream,11,5000,YK
16-09-2020,Item-33,Es Cream,14,5000,YK
16-09-2020,Item-33,Es Cream,1,5000,YK
28-09-2020,Item-33,Es Cream,3,5000,YK
16-09-2020,Item-33,Es Cream,11,5000,YK
11-09-2020,Item-33,Es Cream,4,5000,YK
27-09-2020,Item-33,Es Cream,1,5000,YK
12-09-2020,Item-33,Es Cream,18,5000,YK
14-09-2020,Item-33,Es Cream,11,5000,YK
27-09-2020,Item-33,Es Cream,19,5000,YK
20-09-2020,Item-33,Es Cream,2,5000,YK
1-09-2020,Item-33,Es Cream,17,5000,YK
28-09-2020,Item-33,Es Cream,10,5000,YK
27-09-2020,Item-33,Es Cream,1,5000,YK
19-09-2020,Item-33,Es Cream,20,5000,YK
25-09-2020,Item-33,Es Cream,12,5000,YK
26-09-2020,Item-33,Es Cream,5,5000,YK
12-09-2020,Item-33,Es Cream,15,5000,YK
12-09-2020,Item-33,Es Cream,12,5000,YK
25-09-2020,Item-33,Es Cream,18,5000,YK
24-09-2020,Item-33,Es Cream,10,5000,YK
19-09-2020,Item-33,Es Cream,4,5000,YK
9-09-2020,Item-33,Es Cream,18,5000,YK
24-09-2020,Item-33,Es Cream,11,5000,YK
3-09-2020,Item-33,Es Cream,6,5000,YK
12-09-2020,Item-33,Es Cream,6,5000,YK
29-09-2020,Item-33,Es Cream,20,5000,YK
1-09-2020,Item-33,Es Cream,3,5000,YK
19-09-2020,Item-33,Es Cream,2,5000,YK
10-09-2020,Item-33,Es Cream,20,5000,YK
28-09-2020,Item-33,Es Cream,20,5000,YK
6-09-2020,Item-33,Es Cream,15,5000,YK
2-09-2020,Item-33,Es Cream,12,5000,YK
4-09-2020,Item-33,Es Cream,15,5000,YK
15-09-2020,Item-33,Es Cream,9,5000,YK
6-09-2020,Item-33,Es Cream,12,5000,YK
14-09-2020,Item-33,Es Cream,13,5000,YK
6-09-2020,Item-33,Es Cream,13,5000,YK
13-09-2020,Item-33,Es Cream,14,5000,YK
19-09-2020,Item-33,Es Cream,2,5000,YK
14-09-2020,Item-33,Es Cream,12,5000,YK
30-09-2020,Item-33,Es Cream,8,5000,YK
17-09-2020,Item-33,Es Cream,6,5000,YK
2-09-2020,Item-33,Es Cream,12,5000,YK
18-09-2020,Item-12,Beras Pulen 5 kg,3,63000,YK
30-09-2020,Item-12,Beras Pulen 5 kg,4,63000,YK
19-09-2020,Item-12,Beras Pulen 5 kg,3,63000,YK
22-09-2020,Item-12,Beras Pulen 5 kg,4,63000,YK
16-09-2020,Item-12,Beras Pulen 5 kg,3,63000,YK
7-09-2020,Item-12,Beras Pulen 5 kg,4,63000,YK
14-09-2020,Item-12,Beras Pulen 5 kg,3,63000,YK
16-09-2020,Item-12,Beras Pulen 5 kg,4,63000,YK
9-09-2020,Item-12,Beras Pulen 5 kg,3,63000,YK
18-09-2020,Item-12,Beras Pulen 5 kg,4,63000,YK
20-09-2020,Item-34,Sirup Botol,7,12000,YK
5-09-2020,Item-34,Sirup Botol,1,12000,YK
22-09-2020,Item-34,Sirup Botol,10,12000,YK
8-09-2020,Item-34,Sirup Botol,10,12000,YK
20-09-2020,Item-34,Sirup Botol,3,12000,YK
7-09-2020,Item-34,Sirup Botol,15,12000,YK
22-09-2020,Item-34,Sirup Botol,6,12000,YK
3-09-2020,Item-34,Sirup Botol,10,12000,YK
14-09-2020,Item-34,Sirup Botol,7,12000,YK
22-09-2020,Item-34,Sirup Botol,6,12000,YK
18-09-2020,Item-34,Sirup Botol,10,12000,YK
26-09-2020,Item-34,Sirup Botol,9,12000,YK
29-09-2020,Item-34,Sirup Botol,2,12000,YK
9-09-2020,Item-34,Sirup Botol,1,12000,YK
23-09-2020,Item-34,Sirup Botol,5,12000,YK
15-09-2020,Item-34,Sirup Botol,19,12000,YK
28-09-2020,Item-34,Sirup Botol,5,12000,YK
22-09-2020,Item-34,Sirup Botol,9,12000,YK
12-09-2020,Item-34,Sirup Botol,9,12000,YK
5-09-2020,Item-34,Sirup Botol,17,12000,YK
29-09-2020,Item-34,Sirup Botol,15,12000,YK
7-09-2020,Item-34,Sirup Botol,8,12000,YK
18-09-2020,Item-34,Sirup Botol,20,12000,YK
1-09-2020,Item-34,Sirup Botol,9,12000,YK
10-09-2020,Item-34,Sirup Botol,18,12000,YK
7-09-2020,Item-34,Sirup Botol,20,12000,YK
21-09-2020,Item-34,Sirup Botol,2,12000,YK
19-09-2020,Item-34,Sirup Botol,12,12000,YK
9-09-2020,Item-34,Sirup Botol,7,12000,YK
15-09-2020,Item-34,Sirup Botol,8,12000,YK
12-09-2020,Item-34,Sirup Botol,10,12000,YK
9-09-2020,Item-34,Sirup Botol,18,12000,YK
1-09-2020,Item-34,Sirup Botol,14,12000,YK
11-09-2020,Item-34,Sirup Botol,8,12000,YK
9-09-2020,Item-34,Sirup Botol,20,12000,YK
22-09-2020,Item-34,Sirup Botol,18,12000,YK
6-09-2020,Item-34,Sirup Botol,15,12000,YK
4-09-2020,Item-34,Sirup Botol,17,12000,YK
5-09-2020,Item-34,Sirup Botol,15,12000,YK
23-09-2020,Item-34,Sirup Botol,3,12000,YK
2-09-2020,Item-34,Sirup Botol,15,12000,YK
18-09-2020,Item-34,Sirup Botol,5,12000,YK
16-09-2020,Item-34,Sirup Botol,8,12000,YK
11-09-2020,Item-34,Sirup Botol,9,12000,YK
26-09-2020,Item-34,Sirup Botol,13,12000,YK
26-09-2020,Item-34,Sirup Botol,16,12000,YK
8-09-2020,Item-34,Sirup Botol,12,12000,YK
24-09-2020,Item-34,Sirup Botol,6,12000,YK
15-09-2020,Item-34,Sirup Botol,20,12000,YK
5-09-2020,Item-34,Sirup Botol,13,12000,YK
29-09-2020,Item-34,Sirup Botol,17,12000,YK
25-09-2020,Item-34,Sirup Botol,1,12000,YK
15-09-2020,Item-34,Sirup Botol,1,12000,YK
3-09-2020,Item-34,Sirup Botol,9,12000,YK
19-09-2020,Item-34,Sirup Botol,6,12000,YK
12-09-2020,Item-34,Sirup Botol,6,12000,YK
17-09-2020,Item-34,Sirup Botol,3,12000,YK
14-09-2020,Item-34,Sirup Botol,18,12000,YK
9-09-2020,Item-34,Sirup Botol,10,12000,YK
7-09-2020,Item-34,Sirup Botol,17,12000,YK
4-09-2020,Item-34,Sirup Botol,7,12000,YK
6-09-2020,Item-34,Sirup Botol,13,12000,YK
4-09-2020,Item-34,Sirup Botol,7,12000,YK
8-09-2020,Item-34,Sirup Botol,7,12000,YK
9-09-2020,Item-34,Sirup Botol,16,12000,YK
18-09-2020,Item-34,Sirup Botol,8,12000,YK
2-09-2020,Item-34,Sirup Botol,19,12000,YK
29-09-2020,Item-34,Sirup Botol,17,12000,YK
5-09-2020,Item-34,Sirup Botol,2,12000,YK
26-09-2020,Item-34,Sirup Botol,9,12000,YK
23-09-2020,Item-34,Sirup Botol,5,12000,YK
1-09-2020,Item-34,Sirup Botol,14,12000,YK
21-09-2020,Item-34,Sirup Botol,1,12000,YK
6-09-2020,Item-34,Sirup Botol,16,12000,YK
19-09-2020,Item-34,Sirup Botol,11,12000,YK
2-09-2020,Item-34,Sirup Botol,4,12000,YK
5-09-2020,Item-34,Sirup Botol,15,12000,YK
12-09-2020,Item-34,Sirup Botol,3,12000,YK
10-09-2020,Item-18,Telur Ayam Negeri,1,1700,YK
9-09-2020,Item-18,Telur Ayam Negeri,2,1700,YK
27-09-2020,Item-18,Telur Ayam Negeri,3,1700,YK
12-09-2020,Item-18,Telur Ayam Negeri,4,1700,YK
12-09-2020,Item-18,Telur Ayam Negeri,5,1700,YK
23-09-2020,Item-18,Telur Ayam Negeri,1,1700,YK
28-09-2020,Item-18,Telur Ayam Negeri,2,1700,YK
5-09-2020,Item-18,Telur Ayam Negeri,3,1700,YK
1-09-2020,Item-18,Telur Ayam Negeri,4,1700,YK
27-09-2020,Item-18,Telur Ayam Negeri,5,1700,YK
12-09-2020,Item-18,Telur Ayam Negeri,6,1700,YK
2-09-2020,Item-34,Sirup Botol,4,12000,YK
26-09-2020,Item-34,Sirup Botol,18,12000,YK
29-09-2020,Item-34,Sirup Botol,12,12000,YK
12-09-2020,Item-34,Sirup Botol,5,12000,YK
16-09-2020,Item-34,Sirup Botol,8,12000,YK
5-09-2020,Item-34,Sirup Botol,6,12000,YK
16-09-2020,Item-34,Sirup Botol,11,12000,YK
26-09-2020,Item-34,Sirup Botol,9,12000,YK
4-09-2020,Item-34,Sirup Botol,10,12000,YK
29-09-2020,Item-34,Sirup Botol,6,12000,YK
23-09-2020,Item-34,Sirup Botol,3,12000,YK
25-09-2020,Item-34,Sirup Botol,17,12000,YK
29-09-2020,Item-34,Sirup Botol,17,12000,YK
29-09-2020,Item-34,Sirup Botol,9,12000,YK
19-09-2020,Item-34,Sirup Botol,1,12000,YK
28-09-2020,Item-34,Sirup Botol,15,12000,YK
8-09-2020,Item-34,Sirup Botol,6,12000,YK
2-09-2020,Item-34,Sirup Botol,6,12000,YK
14-09-2020,Item-34,Sirup Botol,1,12000,YK
20-09-2020,Item-34,Sirup Botol,5,12000,YK
5-09-2020,Item-34,Sirup Botol,16,12000,YK
8-09-2020,Item-34,Sirup Botol,7,12000,YK
6-09-2020,Item-34,Sirup Botol,10,12000,YK
22-09-2020,Item-34,Sirup Botol,7,12000,YK
6-09-2020,Item-34,Sirup Botol,14,12000,YK
9-09-2020,Item-34,Sirup Botol,14,12000,YK
28-09-2020,Item-34,Sirup Botol,6,12000,YK
7-09-2020,Item-34,Sirup Botol,14,12000,YK
27-09-2020,Item-34,Sirup Botol,1,12000,YK
12-09-2020,Item-34,Sirup Botol,10,12000,YK
26-09-2020,Item-34,Sirup Botol,4,12000,YK
9-09-2020,Item-34,Sirup Botol,10,12000,YK
8-09-2020,Item-34,Sirup Botol,3,12000,YK
20-09-2020,Item-34,Sirup Botol,14,12000,YK
16-09-2020,Item-34,Sirup Botol,12,12000,YK
14-09-2020,Item-34,Sirup Botol,6,12000,YK
7-09-2020,Item-34,Sirup Botol,6,12000,YK
4-09-2020,Item-34,Sirup Botol,5,12000,YK
17-09-2020,Item-34,Sirup Botol,6,12000,YK
20-10-2020,Item-20,Pampers Bayi Size M,4,41000,YK
26-10-2020,Item-20,Pampers Bayi Size M,3,41000,YK
15-10-2020,Item-20,Pampers Bayi Size M,3,41000,YK
1-10-2020,Item-20,Pampers Bayi Size M,1,41000,YK
27-10-2020,Item-20,Pampers Bayi Size M,2,41000,YK
27-10-2020,Item-20,Pampers Bayi Size M,1,41000,YK
16-10-2020,Item-20,Pampers Bayi Size M,1,41000,YK
14-10-2020,Item-20,Pampers Bayi Size M,2,41000,YK
10-10-2020,Item-20,Pampers Bayi Size M,1,41000,YK
21-10-2020,Item-20,Pampers Bayi Size M,2,41000,YK
22-10-2020,Item-20,Pampers Bayi Size M,1,41000,YK
18-10-2020,Item-20,Pampers Bayi Size M,1,41000,YK
25-10-2020,Item-20,Pampers Bayi Size M,4,41000,YK
24-10-2020,Item-20,Pampers Bayi Size M,1,41000,YK
6-10-2020,Item-20,Pampers Bayi Size M,1,41000,YK
18-10-2020,Item-20,Pampers Bayi Size M,3,41000,YK
24-10-2020,Item-20,Pampers Bayi Size M,3,41000,YK
30-10-2020,Item-20,Pampers Bayi Size M,3,41000,YK
3-10-2020,Item-20,Pampers Bayi Size M,4,41000,YK
28-10-2020,Item-20,Pampers Bayi Size M,3,41000,YK
5-10-2020,Item-03,Gula Pasir Putih 1 kg,3,12500,YK
22-10-2020,Item-03,Gula Pasir Putih 1 kg,2,12500,YK
21-10-2020,Item-03,Gula Pasir Putih 1 kg,3,12500,YK
19-10-2020,Item-03,Gula Pasir Putih 1 kg,1,12500,YK
11-10-2020,Item-03,Gula Pasir Putih 1 kg,2,12500,YK
15-10-2020,Item-03,Gula Pasir Putih 1 kg,4,12500,YK
10-10-2020,Item-03,Gula Pasir Putih 1 kg,2,12500,YK
4-10-2020,Item-03,Gula Pasir Putih 1 kg,1,12500,YK
22-10-2020,Item-03,Gula Pasir Putih 1 kg,2,12500,YK
2-10-2020,Item-03,Gula Pasir Putih 1 kg,3,12500,YK
30-10-2020,Item-03,Gula Pasir Putih 1 kg,2,12500,YK
22-10-2020,Item-01,Batere AA,4,12000,YK
14-10-2020,Item-01,Batere AA,4,12000,YK
1-10-2020,Item-01,Batere AA,2,12000,YK
15-10-2020,Item-01,Batere AA,2,12000,YK
26-10-2020,Item-04,Kopi Instant,4,5200,YK
25-10-2020,Item-04,Kopi Instant,3,5200,YK
18-10-2020,Item-04,Kopi Instant,3,5200,YK
2-10-2020,Item-03,Gula Pasir Putih 1 kg,1,12500,YK
30-10-2020,Item-03,Gula Pasir Putih 1 kg,3,12500,YK
12-10-2020,Item-04,Kopi Instant,1,5200,YK
17-10-2020,Item-04,Kopi Instant,2,5200,YK
30-10-2020,Item-04,Kopi Instant,1,5200,YK
18-10-2020,Item-04,Kopi Instant,1,5200,YK
9-10-2020,Item-04,Kopi Instant,2,5200,YK
24-10-2020,Item-04,Kopi Instant,1,5200,YK
22-10-2020,Item-04,Kopi Instant,2,5200,YK
17-10-2020,Item-04,Kopi Instant,1,5200,YK
29-10-2020,Item-04,Kopi Instant,1,5200,YK
22-10-2020,Item-04,Kopi Instant,4,5200,YK
27-10-2020,Item-04,Kopi Instant,1,5200,YK
12-10-2020,Item-04,Kopi Instant,1,5200,YK
11-10-2020,Item-04,Kopi Instant,3,5200,YK
8-10-2020,Item-04,Kopi Instant,3,5200,YK
10-10-2020,Item-04,Kopi Instant,3,5200,YK
25-10-2020,Item-04,Kopi Instant,4,5200,YK
18-10-2020,Item-04,Kopi Instant,3,5200,YK
30-10-2020,Item-05,Mi Goreng Instant,3,2600,YK
4-10-2020,Item-05,Mi Goreng Instant,1,2600,YK
22-10-2020,Item-05,Mi Goreng Instant,3,2600,YK
19-10-2020,Item-05,Mi Goreng Instant,1,2600,YK
18-10-2020,Item-05,Mi Goreng Instant,3,2600,YK
2-10-2020,Item-05,Mi Goreng Instant,3,2600,YK
16-10-2020,Item-05,Mi Goreng Instant,3,2600,YK
7-10-2020,Item-05,Mi Goreng Instant,4,2600,YK
23-10-2020,Item-21,Shampoo Sachet,2,1000,YK
16-10-2020,Item-21,Shampoo Sachet,1,1000,YK
27-10-2020,Item-21,Shampoo Sachet,1,1000,YK
30-10-2020,Item-21,Shampoo Sachet,1,1000,YK
12-10-2020,Item-21,Shampoo Sachet,1,1000,YK
22-10-2020,Item-21,Shampoo Sachet,4,1000,YK
29-10-2020,Item-21,Shampoo Sachet,1,1000,YK
19-10-2020,Item-21,Shampoo Sachet,2,1000,YK
9-10-2020,Item-02,Bawang Putih 200 gram,2,15000,YK
8-10-2020,Item-02,Bawang Putih 200 gram,1,15000,YK
